frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,frame_signal_scores,neareast_neighbour_distances,selections
4.810000000000000000e+03,2.700000000000000000e+01,1.100000000000000000e+02,-1.438251137733459473e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.580697580112788003e+01,1.000000000000000000e+00
4.811000000000000000e+03,4.600000000000000000e+01,5.100000000000000000e+01,-1.392498165369033813e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.059126028197400160e+01,1.000000000000000000e+00
4.812000000000000000e+03,2.900000000000000000e+01,3.700000000000000000e+01,-1.679835021495819092e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.051828452868319275e+01,1.000000000000000000e+00
4.812000000000000000e+03,5.400000000000000000e+01,8.400000000000000000e+01,-1.445432752370834351e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.071067811865475505e+00,1.000000000000000000e+00
4.813000000000000000e+03,1.150000000000000000e+02,3.500000000000000000e+01,-2.865227870643138885e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.451530134426252516e+01,1.000000000000000000e+00
4.813000000000000000e+03,4.900000000000000000e+01,7.900000000000000000e+01,-1.442575305700302124e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.071067811865475505e+00,1.000000000000000000e+00
4.814000000000000000e+03,3.000000000000000000e+01,6.000000000000000000e+00,-5.171573907136917114e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.193171219946130890e+01,1.000000000000000000e+00
4.815000000000000000e+03,1.500000000000000000e+01,2.200000000000000000e+01,-1.415235549211502075e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.581138830084189628e+01,1.000000000000000000e+00
4.816000000000000000e+03,7.600000000000000000e+01,3.000000000000000000e+01,-1.404194533824920654e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.697056274847713908e+01,1.000000000000000000e+00
4.815000000000000000e+03,8.900000000000000000e+01,5.900000000000000000e+01,-1.549035459756851196e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.910497317454279909e+01,1.000000000000000000e+00
4.818000000000000000e+03,5.000000000000000000e+01,5.700000000000000000e+01,-1.480818092823028564e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.109502310972898798e+01,1.000000000000000000e+00
4.818000000000000000e+03,1.100000000000000000e+02,5.900000000000000000e+01,-1.589066088199615479e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303840481040529831e+01,1.000000000000000000e+00
4.818000000000000000e+03,8.200000000000000000e+01,1.050000000000000000e+02,-1.573229581117630005e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.492849839314595783e+01,1.000000000000000000e+00
4.819000000000000000e+03,2.900000000000000000e+01,5.900000000000000000e+01,-1.496274322271347046e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.838477631085023489e+01,1.000000000000000000e+00
4.819000000000000000e+03,2.500000000000000000e+01,8.800000000000000000e+01,-1.485825181007385254e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.404163056034261459e+01,1.000000000000000000e+00
4.820000000000000000e+03,2.000000000000000000e+01,3.700000000000000000e+01,-1.426892727613449097e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.581138830084189628e+01,1.000000000000000000e+00
4.820000000000000000e+03,1.110000000000000000e+02,7.200000000000000000e+01,-1.422027498483657837e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303840481040529831e+01,1.000000000000000000e+00
4.820000000000000000e+03,6.400000000000000000e+01,1.800000000000000000e+01,-5.600018892437219620e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.697056274847713908e+01,1.000000000000000000e+00
4.820000000000000000e+03,9.100000000000000000e+01,4.000000000000000000e+01,-1.332724839448928833e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.802775637731994607e+01,1.000000000000000000e+00
4.821000000000000000e+03,5.000000000000000000e+01,1.190000000000000000e+02,-1.453382372856140137e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.395585369269929288e+01,1.000000000000000000e+00
4.822000000000000000e+03,1.200000000000000000e+01,5.200000000000000000e+01,-1.537863612174987793e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00
4.824000000000000000e+03,8.600000000000000000e+01,1.200000000000000000e+01,-8.531685918569564819e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.280350850198275836e+01,1.000000000000000000e+00
4.826000000000000000e+03,5.000000000000000000e+01,5.900000000000000000e+01,-1.625130921602249146e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.711724276862369010e+01,1.000000000000000000e+00
4.825000000000000000e+03,9.200000000000000000e+01,1.080000000000000000e+02,-1.626643538475036621e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.769180601295413169e+01,1.000000000000000000e+00
4.826000000000000000e+03,2.800000000000000000e+01,6.900000000000000000e+01,-5.056921858340501785e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.403124237432848531e+00,1.000000000000000000e+00
4.826000000000000000e+03,2.300000000000000000e+01,7.300000000000000000e+01,-6.027565803378820419e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.403124237432848531e+00,1.000000000000000000e+00
4.827000000000000000e+03,4.800000000000000000e+01,2.000000000000000000e+01,-5.448129959404468536e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.252996408614166768e+01,1.000000000000000000e+00
4.828000000000000000e+03,4.800000000000000000e+01,4.200000000000000000e+01,-1.457629799842834473e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.711724276862369010e+01,1.000000000000000000e+00
4.828000000000000000e+03,1.050000000000000000e+02,6.200000000000000000e+01,-1.408857256174087524e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.389244398944980396e+01,1.000000000000000000e+00
4.829000000000000000e+03,1.800000000000000000e+01,1.060000000000000000e+02,-1.441662013530731201e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.830951894845300743e+00,1.000000000000000000e+00
4.830000000000000000e+03,5.900000000000000000e+01,1.400000000000000000e+01,-9.212873876094818115e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
4.829000000000000000e+03,1.020000000000000000e+02,3.700000000000000000e+01,-1.454878598451614380e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.603121954188139853e+01,1.000000000000000000e+00
4.830000000000000000e+03,1.050000000000000000e+02,9.600000000000000000e+01,-1.405020207166671753e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.403124237432848531e+00,1.000000000000000000e+00
4.831000000000000000e+03,1.120000000000000000e+02,7.400000000000000000e+01,-2.285565994679927826e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
4.831000000000000000e+03,3.200000000000000000e+01,1.010000000000000000e+02,-1.471207477152347565e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280624847486569706e+01,1.000000000000000000e+00
4.832000000000000000e+03,8.400000000000000000e+01,4.900000000000000000e+01,-1.440925896167755127e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.163330765278393741e+01,1.000000000000000000e+00
4.834000000000000000e+03,5.100000000000000000e+01,1.300000000000000000e+01,-1.375085711479187012e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.830951894845300743e+00,1.000000000000000000e+00
4.834000000000000000e+03,4.600000000000000000e+01,2.900000000000000000e+01,-1.598342210054397583e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.676305461424021104e+01,1.000000000000000000e+00
4.835000000000000000e+03,4.900000000000000000e+01,7.700000000000000000e+01,-9.791553951799869537e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.746424919657297892e+01,1.000000000000000000e+00
4.834000000000000000e+03,1.500000000000000000e+01,1.010000000000000000e+02,-1.512607485055923462e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.830951894845300743e+00,1.000000000000000000e+00
4.834000000000000000e+03,1.030000000000000000e+02,2.100000000000000000e+01,4.602928180247545242e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.603121954188139853e+01,1.000000000000000000e+00
4.835000000000000000e+03,1.120000000000000000e+02,8.300000000000000000e+01,-1.382706463336944580e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
4.835000000000000000e+03,4.200000000000000000e+01,9.300000000000000000e+01,-1.232971902936697006e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280624847486569706e+01,1.000000000000000000e+00
4.835000000000000000e+03,1.000000000000000000e+02,1.000000000000000000e+02,-1.501598507165908813e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.403124237432848531e+00,1.000000000000000000e+00
4.837000000000000000e+03,4.800000000000000000e+01,8.000000000000000000e+00,-1.520603448152542114e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.830951894845300743e+00,1.000000000000000000e+00
4.838000000000000000e+03,6.600000000000000000e+01,2.400000000000000000e+01,4.558291751891374588e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.219544457292887074e+00,1.000000000000000000e+00
4.838000000000000000e+03,2.500000000000000000e+01,3.100000000000000000e+01,-9.598571807146072388e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.109502310972898798e+01,1.000000000000000000e+00
4.839000000000000000e+03,4.000000000000000000e+01,4.700000000000000000e+01,-1.512378547340631485e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.555634918610404505e+01,1.000000000000000000e+00
4.840000000000000000e+03,7.600000000000000000e+01,3.100000000000000000e+01,-3.100983100011944771e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.246211251235321171e+00,1.000000000000000000e+00
4.840000000000000000e+03,6.800000000000000000e+01,1.050000000000000000e+02,6.070970557630062103e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.944271909999159220e+00,1.000000000000000000e+00
4.840000000000000000e+03,1.200000000000000000e+01,1.080000000000000000e+02,-1.487362980842590332e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
4.840000000000000000e+03,6.000000000000000000e+01,1.090000000000000000e+02,-6.499012466520071030e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.944271909999159220e+00,1.000000000000000000e+00
4.841000000000000000e+03,7.900000000000000000e+01,7.100000000000000000e+01,-9.630291163921356201e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.906888370749726747e+01,1.000000000000000000e+00
4.841000000000000000e+03,9.800000000000000000e+01,9.300000000000000000e+01,-1.402374655008316040e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.109502310972898798e+01,1.000000000000000000e+00
4.840000000000000000e+03,2.100000000000000000e+01,1.200000000000000000e+02,-1.108448207378387451e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
4.843000000000000000e+03,1.020000000000000000e+02,1.800000000000000000e+01,-1.466461569070816040e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.012461179749810825e+01,1.000000000000000000e+00
4.842000000000000000e+03,8.700000000000000000e+01,1.110000000000000000e+02,-1.430445909500122070e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.992485884517127559e+01,1.000000000000000000e+00
4.843000000000000000e+03,6.800000000000000000e+01,3.300000000000000000e+01,-4.666364286094903946e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.246211251235321171e+00,1.000000000000000000e+00
4.848000000000000000e+03,8.400000000000000000e+01,9.000000000000000000e+00,-1.362718045711517334e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.486832980505138124e+00,1.000000000000000000e+00
4.847000000000000000e+03,6.400000000000000000e+01,1.600000000000000000e+01,-6.439906544983386993e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.746424919657297892e+01,1.000000000000000000e+00
4.847000000000000000e+03,3.700000000000000000e+01,4.000000000000000000e+01,-1.368029415607452393e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.526433752247374720e+01,1.000000000000000000e+00
4.847000000000000000e+03,7.900000000000000000e+01,7.000000000000000000e+01,-4.784100223332643509e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.163330765278393741e+01,1.000000000000000000e+00
4.849000000000000000e+03,4.200000000000000000e+01,1.170000000000000000e+02,-1.359654664993286133e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.202271554554523902e+01,1.000000000000000000e+00
4.850000000000000000e+03,3.200000000000000000e+01,2.000000000000000000e+01,-9.867299348115921021e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.216552506059643868e+01,1.000000000000000000e+00
4.850000000000000000e+03,1.600000000000000000e+01,7.700000000000000000e+01,-3.077403176575899124e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00
4.850000000000000000e+03,3.600000000000000000e+01,9.200000000000000000e+01,-1.309795230627059937e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00
4.850000000000000000e+03,2.000000000000000000e+01,1.040000000000000000e+02,-1.360070109367370605e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
4.851000000000000000e+03,1.000000000000000000e+02,1.800000000000000000e+01,-1.503164172172546387e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.421267040355189515e+01,1.000000000000000000e+00
4.851000000000000000e+03,9.100000000000000000e+01,2.900000000000000000e+01,-1.342102140188217163e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.421267040355189515e+01,1.000000000000000000e+00
4.851000000000000000e+03,5.000000000000000000e+01,4.800000000000000000e+01,-1.379971355199813843e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.526433752247374720e+01,1.000000000000000000e+00
4.851000000000000000e+03,1.040000000000000000e+02,7.200000000000000000e+01,-1.284676343202590942e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.184032966784155505e+01,1.000000000000000000e+00
4.852000000000000000e+03,9.100000000000000000e+01,5.200000000000000000e+01,-1.425431668758392334e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.581138830084189628e+01,1.000000000000000000e+00
4.853000000000000000e+03,1.190000000000000000e+02,9.300000000000000000e+01,-1.063798554241657257e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00
4.851000000000000000e+03,9.300000000000000000e+01,1.110000000000000000e+02,-3.995891194790601730e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.868154169226940553e+01,1.000000000000000000e+00
4.853000000000000000e+03,9.800000000000000000e+01,9.300000000000000000e+01,-1.448140889406204224e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.868154169226940553e+01,1.000000000000000000e+00
4.854000000000000000e+03,3.400000000000000000e+01,3.200000000000000000e+01,-1.487450599670410156e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.854000000000000000e+03,7.800000000000000000e+01,6.100000000000000000e+01,-1.370780169963836670e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004987562112088995e+01,1.000000000000000000e+00
4.854000000000000000e+03,2.000000000000000000e+01,1.180000000000000000e+02,-5.467628594487905502e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
4.854000000000000000e+03,2.700000000000000000e+01,7.000000000000000000e+00,-1.577185392379760742e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019803902718556898e+01,1.000000000000000000e+00
4.857000000000000000e+03,7.600000000000000000e+01,3.100000000000000000e+01,-4.403403494507074356e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.580697580112788003e+01,1.000000000000000000e+00
4.858000000000000000e+03,3.800000000000000000e+01,3.500000000000000000e+01,-1.589282453060150146e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.857000000000000000e+03,4.000000000000000000e+01,5.900000000000000000e+01,-6.298467051237821579e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.211102550927978250e+00,1.000000000000000000e+00
4.857000000000000000e+03,6.100000000000000000e+01,6.500000000000000000e+01,-7.830192334949970245e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.708800749063506075e+01,1.000000000000000000e+00
4.858000000000000000e+03,7.700000000000000000e+01,7.100000000000000000e+01,-1.434963494539260864e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004987562112088995e+01,1.000000000000000000e+00
4.859000000000000000e+03,6.500000000000000000e+01,1.170000000000000000e+02,-6.522126030176877975e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.055385138137417300e+00,1.000000000000000000e+00
4.860000000000000000e+03,3.400000000000000000e+01,6.300000000000000000e+01,-1.080372743308544159e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.211102550927978250e+00,1.000000000000000000e+00
4.860000000000000000e+03,4.900000000000000000e+01,8.400000000000000000e+01,-4.376592859625816345e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.860000000000000000e+03,4.900000000000000000e+01,8.800000000000000000e+01,3.769230842590332031e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.861000000000000000e+03,1.190000000000000000e+02,7.400000000000000000e+01,-1.113515067845582962e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.708203932499369415e+00,1.000000000000000000e+00
4.862000000000000000e+03,1.130000000000000000e+02,3.200000000000000000e+01,-1.494106948375701904e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.041381265149109936e+01,1.000000000000000000e+00
4.862000000000000000e+03,9.900000000000000000e+01,1.200000000000000000e+02,-2.089021541178226471e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.475883680627989492e+01,1.000000000000000000e+00
4.863000000000000000e+03,7.800000000000000000e+01,3.600000000000000000e+01,-1.392936855554580688e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.014962686336266984e+01,1.000000000000000000e+00
4.862000000000000000e+03,9.400000000000000000e+01,6.500000000000000000e+01,2.992434427142143250e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.810249675906653977e+00,1.000000000000000000e+00
4.864000000000000000e+03,7.500000000000000000e+01,6.600000000000000000e+01,-1.402681022882461548e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.902629759044044633e+01,1.000000000000000000e+00
4.865000000000000000e+03,2.300000000000000000e+01,2.800000000000000000e+01,-1.561305075883865356e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.711724276862369010e+01,1.000000000000000000e+00
4.864000000000000000e+03,2.800000000000000000e+01,4.800000000000000000e+01,-1.448327396064996719e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.615549442140351033e+01,1.000000000000000000e+00
4.864000000000000000e+03,7.400000000000000000e+01,1.160000000000000000e+02,-6.481711287051439285e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.055385138137417300e+00,1.000000000000000000e+00
4.866000000000000000e+03,9.900000000000000000e+01,5.900000000000000000e+01,-5.121795926243066788e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.810249675906653977e+00,1.000000000000000000e+00
4.866000000000000000e+03,6.700000000000000000e+01,1.050000000000000000e+02,6.918882485479116440e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303840481040529831e+01,1.000000000000000000e+00
4.866000000000000000e+03,1.160000000000000000e+02,6.800000000000000000e+01,-1.241656094789505005e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.708203932499369415e+00,1.000000000000000000e+00
4.866000000000000000e+03,9.000000000000000000e+00,8.600000000000000000e+01,-4.146018996834754944e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
4.868000000000000000e+03,4.600000000000000000e+01,9.800000000000000000e+01,-1.324962228536605835e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.315294643796590535e+01,1.000000000000000000e+00
4.869000000000000000e+03,9.600000000000000000e+01,1.500000000000000000e+01,-9.962604381144046783e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.334166406412633421e+01,1.000000000000000000e+00
4.869000000000000000e+03,4.000000000000000000e+01,3.000000000000000000e+01,-1.375790089368820190e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.711724276862369010e+01,1.000000000000000000e+00
4.870000000000000000e+03,1.100000000000000000e+02,9.600000000000000000e+01,-1.383701562881469727e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
4.869000000000000000e+03,9.200000000000000000e+01,1.020000000000000000e+02,-1.265397965908050537e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
4.871000000000000000e+03,8.300000000000000000e+01,1.000000000000000000e+01,-1.399187594652175903e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.870000000000000000e+03,8.300000000000000000e+01,1.800000000000000000e+01,-1.264970004558563232e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.870000000000000000e+03,8.700000000000000000e+01,8.000000000000000000e+01,-5.351914558559656143e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.676305461424021104e+01,1.000000000000000000e+00
4.873000000000000000e+03,4.800000000000000000e+01,8.500000000000000000e+01,-1.584717780351638794e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.315294643796590535e+01,1.000000000000000000e+00
4.872000000000000000e+03,9.200000000000000000e+01,9.600000000000000000e+01,-1.592097580432891846e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
4.873000000000000000e+03,6.200000000000000000e+01,1.040000000000000000e+02,-1.497632861137390137e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529705854077835525e+01,1.000000000000000000e+00
4.875000000000000000e+03,3.900000000000000000e+01,4.500000000000000000e+01,-6.352440454065799713e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.473863375370596174e+01,1.000000000000000000e+00
4.874000000000000000e+03,1.120000000000000000e+02,2.200000000000000000e+01,-1.103817205876111984e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.324555320336759046e+00,1.000000000000000000e+00
4.875000000000000000e+03,6.100000000000000000e+01,6.000000000000000000e+00,-6.656296551227569580e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.236067977499789805e+01,1.000000000000000000e+00
4.875000000000000000e+03,1.040000000000000000e+02,6.200000000000000000e+01,5.711271893233060837e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.475883680627989492e+01,1.000000000000000000e+00
4.877000000000000000e+03,1.060000000000000000e+02,2.400000000000000000e+01,-4.727315157651901245e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.876000000000000000e+03,6.000000000000000000e+00,3.500000000000000000e+01,-1.430852562189102173e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.448187929913333249e+01,1.000000000000000000e+00
4.876000000000000000e+03,6.500000000000000000e+01,1.190000000000000000e+02,2.961005782708525658e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
4.878000000000000000e+03,6.900000000000000000e+01,3.400000000000000000e+01,-1.365784257650375366e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.061552812808830382e+01,1.000000000000000000e+00
4.877000000000000000e+03,3.300000000000000000e+01,6.900000000000000000e+01,-1.539880931377410889e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.848857801796103928e+00,1.000000000000000000e+00
4.880000000000000000e+03,9.800000000000000000e+01,8.800000000000000000e+01,1.277597993612289429e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140175425099137918e+01,1.000000000000000000e+00
4.880000000000000000e+03,5.400000000000000000e+01,6.700000000000000000e+01,-1.593738645315170288e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.565247584249852864e+01,1.000000000000000000e+00
4.881000000000000000e+03,2.400000000000000000e+01,1.140000000000000000e+02,-1.391349732875823975e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.360084744241189370e+01,1.000000000000000000e+00
